Table_ID,Page,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
Table_50,45,,,,Positive impact: CLP provides assistance to people and different community sectors to,,,"In 2023, the CLP Fuel Cost Subsidy Programme in Hong Kong provided HK$110 million of electricity subsidies",Community,,,,,,,,,,,
Table_50,45,,,,support the provision of affordable energy.,,,"to 150,000 underprivileged households, including 50,000 tenants of subdivided flats. The subsidies are a part",,,,,,,,,,,,
Table_50,45,,,,,,,of the community support programme with an allocation of over HK$200 million from the CLP Community,,,,,,,,,,,,
Table_50,45,,,,,,,Energy Saving Fund.,,,,,,,,,,,,
Table_50,45,,,,Negative impact:: Failing to provide a 'just transition' for coal-fired power plant,,,To ensure thoughtful planning and support to CLP's staff and community throughout the closure of Yallourn,Community,,,,,,,,,,,
Table_50,45,,,,"employees may result in negative economic, health and social impacts for workers, their",,,"Power Station, EnergyAustralia supported staff through re-employment initiatives, while the community is",,,,,,,,,,,,
Table_50,45,,,,families and their communities.,,,engaged in envisioning the future of the site. Current rehabilitation efforts are carried out in collaboration,,,,,,,,,,,,
Table_50,45,,,,,,,"with a local NGO, landcare and government groups.",,,,,,,,,,,,
Table_50,45,,Promoting,,Negative impact: Failure to identify and act on poor labour standards and human rights,,,"CLP is seeking to implement the responsible, safe and ethical procurement of labour, products and services.","Partners,",,,,,,,,,,,
Table_50,45,,responsible,,practices in CLP's operations and especially supply chains could result in physical and,,,"In 2023, CLP Commercial and Supply Chain Management (CSCM) established a Supply Chain Sustainability",Our people,,,,,,,,,,,
Table_50,45,,supply chains,,"psychological harm to workers, and/or violations of their labour rights.",,,management framework as the first phase of implementing the Sustainable Procurement three-year,,,,,,,,,,,,
Table_50,45,,,,,,,"roadmap. In accordance with this Supply Chain Sustainability management framework, CLP will start",,,,,,,,,,,,
Table_50,45,,,,,,,building supplier profiles towards the alignment with the Supplier Code of Conduct (SCoC).,,,,,,,,,,,,
Table_50,45,,Reducing,,"Financial risk: Failing to manage pollutants, including high emissions associated",,,"CLP set new mid- and long-term targets in 2023 for reductions in air emissions, water use and","Capital providers,",,,,,,,,,,,
Table_50,45,,environmental,,"with nitrogen oxides (NOx), sulphur oxides (SOx), particulate matter (PM), lead and",,,"waste generation, as part of a comprehensive environmental strategy that encompasses every aspect","Partners,",,,,,,,,,,,
Table_50,45,,impacts,,mercury in densely populated areas could result in regulatory penalties and public,,,of operations.,Community,,,,,,,,,,,
Table_50,45,,,,health concerns.,,,,,,,,,,,,,,,
Table_51,46,Agenda,,,,,,,,,,,,,,,,,,
Table_51,46,Transition to net zero,47,,,,,,,,,,,,,,,,,
Table_51,46,Energy growth opportunities,50,,,,,,,,,,,,,,,,,
Table_51,46,Energy security and reliability,52,,,,,,,,,,,,,,,,,
Table_51,46,"A safe, future-ready workforce",54,,,,,,,,,,,,,,,,,
Table_51,46,Business resilience,57,,,,,,,,,,,,,,,,,
Table_51,46,Community stewardship,59,,,,,,,,,,,,,,,,,
Table_52,47,Energy growth opportunities,Energy security and reliability,"A safe, future-",Business resilience,Community stewardship,,,,,,,,,,,,,,
Table_52,47,,,ready workforce,,,,,,,,,,,,,,,,
Table_52,47,Transition to net zero,,,,,,,,,,,,,,,,,,
Table_52,47,"CLP is decarbonising its existing asset base, investing in",,,,,,,,,,,,,,,,,,
Table_52,47,,"electricity infrastructure, ensuring the delivery of reliable and",,,,,,,,,,,,,,,,,
Table_52,47,,"reasonably priced energy, and acting as a trusted partner for",,,,,,,,,,,,,,,,,
Table_52,47,,"customers, communities, governments and investors in the",,,,,,,,,,,,,,,,,
Table_52,47,,transition to a just and fair energy future.,,,,,,,,,,,,,,,,,
Table_52,47,Investing in zero-carbon energy infrastructure,,,,,,,,,,,,,,,,,,
Table_52,47,The continued scaling of existing infrastructure and the deployment of new energy assets is necessary to,,,,,,,,,,,,,,,,,,
Table_52,47,,respond to rising electricity demand. CLP’s investments will ensure that future electrification will draw on,,,,,,,,,,,,,,,,,
Table_52,47,,"efficient, zero-carbon sources. There are opportunities for further investment, such as nuclear energy, to make",,,,,,,,,,,,,,,,,
Table_52,47,,the energy infrastructure zero-carbon and more efficient.,,,,,,,,,,,,,,,,,
Table_53,47,As CLP progressively phases out its coal-fired power,"In India, Apraava Energy continued to build its renewable",,,,,,,,,,,,,,,,,
Table_53,47,"generation assets, the Company is directing investment","energy portfolios, securing preliminary grid connectivity for",,,,,,,,,,,,,,,,,
Table_53,47,"towards zero-carbon streams of business, including",300MW capacity at the Bijapur Grid Substation from the Aski,,,,,,,,,,,,,,,,,
Table_53,47,"renewable energy and energy services. In 2023, CLP continued","wind project, and 250MW capacity from a solar power project",,,,,,,,,,,,,,,,,
Table_53,47,to expand its renewable energy portfolio in Mainland China.,organised by the National Hydroelectric Power Corporation,,,,,,,,,,,,,,,,,
Table_53,47,Commercial operations began at the 50MW Xundian II wind,(NHPC). Its 251MW Sidhpur wind farm in Gujarat state,,,,,,,,,,,,,,,,,
Table_53,47,farm in Yunnan province and the 73.7MW Gongdao solar,"continues to progress, with an expected commission date",,,,,,,,,,,,,,,,,
Table_53,47,"plant in Jiangsu province, and construction commenced for",in the first quarter of 2024. Apraava Energy has also entered,,,,,,,,,,,,,,,,,
Table_53,47,the 150MW Bobai wind farm. These additional renewable,into agreements to develop transmission lines and substation,,,,,,,,,,,,,,,,,
Table_53,47,assets are enabling customers to access a zero-carbon energy,infrastructure that will support 20GW of renewable energy,,,,,,,,,,,,,,,,,
Table_53,47,supply and are supporting the issuance of Green Electricity,capacity in Rajasthan State in northern India.,,,,,,,,,,,,,,,,,
Table_53,47,Certificates (GECs).,,,,,,,,,,,,,,,,,,
Table_54,48,"In Australia, EnergyAustralia announced its decarbonisation",In expanding its renewable energy portfolio to address,,,,,,,,,,,,,,,,,
Table_54,48,strategy and ambition with the launch of its Climate,"climate change, CLP recognises the importance of nuclear",,,,,,,,,,,,,,,,,
Table_54,48,Transition Action Plan (CTAP) in August 2023. The major zero-,energy. COP28’s ‘Global Stocktake’ agreement recognised,,,,,,,,,,,,,,,,,
Table_54,48,carbon investment commitment is to expand the renewables,nuclear energy technology as one of the technologies that,,,,,,,,,,,,,,,,,
Table_54,48,generation and storage portfolio up to 3GW. As part of,needs to be accelerated to achieve the goals of the Paris,,,,,,,,,,,,,,,,,
Table_54,48,"this commitment, EnergyAustralia signed new 10-year off-",Agreement. This inclusion of nuclear energy marks a major,,,,,,,,,,,,,,,,,
Table_54,48,take agreements for energy storage services that allow,reversal in the treatment of nuclear energy in the COP,,,,,,,,,,,,,,,,,
Table_54,48,market control over 90MW/180MWh of Edify Energy's,process. CLP has investments in two nuclear power stations in,,,,,,,,,,,,,,,,,
Table_54,48,batteries in New South Wales. These commenced operation in,Guangdong province namely Daya Bay Nuclear Power Station,,,,,,,,,,,,,,,,,
Table_54,48,October 2023.,and Yangjiang Nuclear Power Station. Around 80% of Daya,,,,,,,,,,,,,,,,,
Table_54,48,,"Bay's electricity output is supplied to Hong Kong, meeting a",,,,,,,,,,,,,,,,,
Table_54,48,"In addition, EnergyAustralia has stated that it will lower the",quarter of Hong Kong’s electricity needs. This move aims to,,,,,,,,,,,,,,,,,
Table_54,48,total emissions level of Mount Piper by running it as a reserve,support the development of low-carbon energy in Mainland,,,,,,,,,,,,,,,,,
Table_54,48,or backup for renewables generation. It will retire the Yallourn,"China and Hong Kong. In 2023, nuclear energy accounted for",,,,,,,,,,,,,,,,,
Table_54,48,"power station and brown coal mine in mid-2028, resulting in a","32% of CLP’s fuel mix (natural gas 49%, coal 19%) in Hong Kong.",,,,,,,,,,,,,,,,,
Table_54,48,reduction of EnergyAustralia’s Scope 1 total emissions by over,"To meet Hong Kong’s 2035 decarbonisation target, CLP will",,,,,,,,,,,,,,,,,
Table_54,48,60% on 2019–20 levels in 2028–2029.,explore import of more nuclear energy and renewable energy,,,,,,,,,,,,,,,,,
Table_54,48,,in a manner that is acceptable to the community.,,,,,,,,,,,,,,,,,
Table_54,48,Further information on EnergyAustralia’s Climate,,,,,,,,,,,,,,,,,,
Table_54,48,Transition Action Plan can be found on the,CLP’s investment in innovation aims to identify viable,,,,,,,,,,,,,,,,,
Table_54,48,EnergyAustralia website.,energy solutions for accelerating the low carbon transition,,,,,,,,,,,,,,,,,
Table_54,48,,and minimising environmental impacts. Through the Group,,,,,,,,,,,,,,,,,
Table_54,48,CLP continues its efforts in expanding the renewable energy,"Ventures & Research function, CLP is engaging in research",,,,,,,,,,,,,,,,,
Table_54,48,"portfolio. In 2023, the Group’s renewable energy portfolio,","partnerships and collaborating with leading utility companies,",,,,,,,,,,,,,,,,,
Table_54,48,including equity capacity and long-term capacity and energy,international organisations and research institutes. CLP,,,,,,,,,,,,,,,,,
Table_54,48,"purchase arrangements, increased to 3,732MW, compared to",also works closely with local Hong Kong universities on,,,,,,,,,,,,,,,,,
Table_54,48,"3,611MW in 2022 mainly due to the addition of the Bobai",cutting-edge technology research projects. The CLP Research,,,,,,,,,,,,,,,,,
Table_54,48,wind project. The renewable energy portfolio now sits at,Fellowship Programme brings together research teams,,,,,,,,,,,,,,,,,
Table_54,48,"64% wind energy, 23% solar and 13% hydro. While CLP has",from two local universities to work on research into,,,,,,,,,,,,,,,,,
Table_54,48,made strategic investments to reduce the carbon intensity,transport electrification and customers' energy consumption,,,,,,,,,,,,,,,,,
Table_54,48,"of its baseload power generation, the Group's operating",patterns. By working together with academic experts and,,,,,,,,,,,,,,,,,
Table_54,48,earnings from non-carbon assets have been growing in the last,"industry leaders, CLP can leverage collective expertise and",,,,,,,,,,,,,,,,,
Table_54,48,few years.,resources to drive innovation and find sustainable solutions to,,,,,,,,,,,,,,,,,
Table_54,48,,energy challenges.,,,,,,,,,,,,,,,,,
Table_54,48,,"As part of CLP's efforts in reducing GHG emissions, CLP",,,,,,,,,,,,,,,,,
Table_54,48,,continue to look for ways to improve the energy efficiency,,,,,,,,,,,,,,,,,
Table_54,48,,"of its offices. For example, CLP's new Hong Kong Head office,",,,,,,,,,,,,,,,,,
Table_54,48,,"due to open by the end of 2024, will incorporate energy-",,,,,,,,,,,,,,,,,
Table_54,48,,"efficient and environmental design, including provision of",,,,,,,,,,,,,,,,,
